futures_id,date,institutional_investors,long_deal_volume,long_deal_amount,short_deal_volume,short_deal_amount,long_open_interest_balance_volume,long_open_interest_balance_amount,short_open_interest_balance_volume,short_open_interest_balance_amount
TX,2019-12-12,自營商,16606,39223378,17211,40660197,11783,27869984,12477,29521982
MTX,2019-12-13,外資,50630,30211457,53249,31775882,4536,2712474,4239,2534409
MTX,2019-12-13,投信,0,0,0,0,72,43067,0,0
MTX,2019-12-13,自營商,12460,7428262,12349,7359529,20714,12370293,10569,6313197
TX,2019-12-13,外資,79890,190730876,82456,196904928,79657,190512961,30754,73537945
TX,2019-12-13,投信,2746,6567184,3433,8193334,1661,3973867,21501,51428333
TX,2019-12-13,自營商,19238,45928107,18094,43188417,12632,30164930,12116,28935981
MTX,2019-12-16,外資,41676,24893872,44175,26385503,2174,1298764,4380,2618270
MTX,2019-12-16,投信,11,6562,11,6569,72,43045,0,0
MTX,2019-12-16,自營商,10431,6225970,10295,6142968,21535,12860703,9398,5611006
TX,2019-12-16,外資,90350,215903048,89591,214140850,88942,212626431,39274,93898300
TX,2019-12-16,投信,13732,32858424,15413,36834058,1679,4014584,23200,55441904
TX,2019-12-16,自營商,16279,38888028,14270,34085003,13652,32611020,11591,27675282
MTX,2019-12-17,外資,36724,22049765,37018,22226826,5006,3025973,7486,4528061
MTX,2019-12-17,投信,61,36847,61,36874,72,43528,0,0
MTX,2019-12-17,自營商,13017,7813520,12661,7608379,15635,9443882,5262,3176021
TX,2019-12-17,外資,76561,184019106,81180,195147043,84836,205188557,39792,96254124
TX,2019-12-17,投信,5545,13356076,6603,15904420,1690,4087288,24269,58687550
TX,2019-12-17,自營商,21163,50905704,19173,46131567,16962,41005683,12381,29913659
MTX,2019-12-18,外資,31778,19195279,35555,21474344,4122,2492566,67,39718
MTX,2019-12-18,投信,3,1814,0,0,75,45360,0,0
MTX,2019-12-18,自營商,12026,7262383,11385,6878394,8763,5286847,4579,2763729
TX,2019-12-18,外資,42410,102468753,45132,109058706,62392,150936847,18484,44711919
TX,2019-12-18,投信,506,1222697,831,2010010,1706,4127155,24605,59524416
TX,2019-12-18,自營商,21276,51409028,17903,43281861,8789,21231701,7022,16957462
MTX,2019-12-19,外資,31637,19075924,34147,20591604,2042,1227980,497,297691
MTX,2019-12-19,投信,0,0,0,0,75,45116,0,0
MTX,2019-12-19,自營商,6864,4133825,8185,4926521,8325,4996601,5438,3264342
TX,2019-12-19,外資,36600,88250681,38021,91708693,62709,150888149,20222,48653951
TX,2019-12-19,投信,18,43357,614,1477597,1723,4145883,25218,60679552
TX,2019-12-19,自營商,8196,19754665,8288,19969660,9273,22283086,7604,18262407
MTX,2019-12-20,外資,50154,30126718,51502,30931948,1135,679421,958,572434
MTX,2019-12-20,投信,0,0,4,2397,71,42525,0,0
MTX,2019-12-20,自營商,11046,6631059,11509,6904784,8261,4936649,5981,3573672
TX,2019-12-20,外資,51223,123053233,52712,126631204,61926,148359813,20923,50121653
TX,2019-12-20,投信,160,383363,44,105460,1840,4408272,25219,60419680
TX,2019-12-20,自營商,10475,25156248,11601,27856018,8621,20624117,8042,19229439
MTX,2019-12-23,外資,31665,18997916,31014,18606894,1731,1039844,903,541360
MTX,2019-12-23,投信,0,0,0,0,71,42671,0,0
MTX,2019-12-23,自營商,5823,3492096,5856,3511082,8155,4888896,6148,3685170
TX,2019-12-23,外資,33242,79773421,33577,80576712,62012,149073961,21344,51304903
TX,2019-12-23,投信,0,0,9,21635,1833,4406532,25221,60631284
TX,2019-12-23,自營商,6806,16332126,6834,16396971,8225,19739501,7614,18263223
MTX,2019-12-24,外資,20729,12452671,23617,14187623,561,335727,2621,1569171
MTX,2019-12-24,投信,0,0,0,0,71,42540,0,0
MTX,2019-12-24,自營商,3620,2173149,5384,3230555,7616,4552307,7373,4407747
TX,2019-12-24,外資,21012,50486307,24587,59081204,59344,142221511,22251,53321419
TX,2019-12-24,投信,52,125066,163,390656,1722,4126945,25221,60444649
TX,2019-12-24,自營商,5327,12795557,5304,12736079,8778,21008184,8144,19479142
MTX,2019-12-25,外資,14273,8559492,14248,8545189,647,388398,2684,1611458
MTX,2019-12-25,投信,0,0,0,0,71,42667,0,0
MTX,2019-12-25,自營商,6992,4192861,5228,3134697,7206,4319285,5049,3025010
TX,2019-12-25,外資,13343,32011597,13252,31795731,59478,142970593,22294,53584903
TX,2019-12-25,投信,6,14423,41,98410,1683,4045595,25217,60616625
TX,2019-12-25,自營商,6563,15749909,5198,12470930,9065,21763671,7103,17038517
MTX,2019-12-26,外資,15419,9260686,17938,10774046,547,327962,5103,3062086
MTX,2019-12-26,投信,0,0,0,0,71,42625,0,0
MTX,2019-12-26,自營商,3577,2147924,3412,2046616,7350,4401975,5060,3027398
TX,2019-12-26,外資,15924,38252170,18249,43839962,59494,142866183,24635,59152911
TX,2019-12-26,投信,0,0,507,1217331,1678,4029549,25719,61761607
TX,2019-12-26,自營商,4473,10744692,3647,8757160,9749,23383547,6955,16664574
MTX,2019-12-27,外資,28703,17328694,25325,15292829,1364,824590,2554,1543570
MTX,2019-12-27,投信,0,0,0,0,71,42944,0,0
MTX,2019-12-27,自營商,6714,4049327,7086,4276977,8410,5074523,6372,3844424
TX,2019-12-27,外資,30986,74847789,27405,66211956,62944,152283863,24501,59272126
TX,2019-12-27,投信,33,79842,0,0,1691,4091205,25699,62176161
TX,2019-12-27,自營商,6906,16674295,7888,19045795,9353,22595198,7571,18277867
MTX,2019-12-30,外資,25370,15339868,26599,16081663,1028,619947,3467,2090707
MTX,2019-12-30,投信,0,0,0,0,71,42845,0,0
MTX,2019-12-30,自營商,5301,3203634,5920,3576100,8299,4996291,6880,4141348
TX,2019-12-30,外資,26402,63854425,26692,64561454,62439,150712484,24281,58604075
TX,2019-12-30,投信,16,38719,207,499643,1687,4072081,25886,62483627
TX,2019-12-30,自營商,6304,15245423,6923,16735242,9464,22812008,8301,19997028
MTX,2019-12-31,外資,25640,15421640,29363,17659722,1107,663474,7269,4357596
MTX,2019-12-31,投信,0,0,0,0,71,42579,0,0
MTX,2019-12-31,自營商,7325,4402570,8717,5235944,7233,4327100,7202,4307073
TX,2019-12-31,外資,29046,69874345,30294,72874887,62273,149377640,25363,60835433
TX,2019-12-31,投信,0,0,446,1070106,1657,3974812,26302,63093238
TX,2019-12-31,自營商,7720,18560859,8410,20216595,9957,23852947,9485,22710481
MTX,2020-01-02,外資,36232,21839761,32638,19669858,1540,931390,4043,2444573
MTX,2020-01-02,投信,0,0,0,0,71,42959,0,0
MTX,2020-01-02,自營商,14215,8571502,12524,7551200,9141,5518306,6572,3965769
TX,2020-01-02,外資,39566,95425359,41019,98941313,60992,147609850,25535,61794190
TX,2020-01-02,投信,1647,3986158,0,0,1670,4041734,24668,59701494
TX,2020-01-02,自營商,14600,35224864,12866,31045880,10502,25378624,8518,20572664
MTX,2020-01-03,外資,62650,37879593,63654,38497809,1006,607627,4513,2725844
MTX,2020-01-03,投信,0,0,0,0,71,42909,0,0
MTX,2020-01-03,自營商,19588,11838617,18570,11221605,9319,5620457,5664,3410512
TX,2020-01-03,外資,72436,175204591,73270,177245969,60907,147233626,26284,63533909
TX,2020-01-03,投信,40,97045,60,144955,1637,3957284,24655,59600997
TX,2020-01-03,自營商,24255,58633428,23197,56074200,10829,26137445,7804,18819428
MTX,2020-01-06,外資,49706,29846993,54259,32576736,777,463884,8837,5278141
MTX,2020-01-06,投信,0,0,0,0,71,42419,0,0
MTX,2020-01-06,自營商,11846,7104176,14573,8737603,7711,4596606,6783,4037444
TX,2020-01-06,外資,55498,133244260,57945,139121985,59175,141413586,26999,64517301
TX,2020-01-06,投信,20,47933,251,600109,1614,3857137,24863,59417597
TX,2020-01-06,自營商,12567,30146441,14843,35614686,10421,24864273,9672,23066327
MTX,2020-01-07,外資,65903,39229799,67257,40037181,800,474513,10262,6089367
MTX,2020-01-07,投信,0,0,10,5943,61,36207,0,0
MTX,2020-01-07,自營商,17079,10153879,17976,10688029,7689,4553788,7474,4418475
TX,2020-01-07,外資,68172,162288320,71097,169272453,56006,132966631,26743,63488351
TX,2020-01-07,投信,515,1224029,344,816901,1598,3793972,24676,58585759
TX,2020-01-07,自營商,22136,52669702,22295,53059802,10449,24765906,9905,23465012
MTX,2020-01-08,外資,72747,43005194,67111,39675156,1249,735750,5152,3035049
MTX,2020-01-08,投信,0,0,0,0,61,35953,0,0
MTX,2020-01-08,自營商,20394,12046027,20396,12046887,8520,5009692,8496,4986797
TX,2020-01-08,外資,81956,193837117,75697,179082999,60742,143201510,25196,59392760
TX,2020-01-08,投信,0,0,325,766802,1591,3750942,24994,58925854
TX,2020-01-08,自營商,22565,53334717,24083,56913947,9119,21445966,10043,23621940
MTX,2020-01-09,外資,52471,31262422,48846,29107691,3111,1861357,3449,2062796
MTX,2020-01-09,投信,0,0,0,0,61,36505,0,0
MTX,2020-01-09,自營商,13095,7792601,12742,7589946,11497,6863891,10904,6506082
TX,2020-01-09,外資,63751,152036656,61886,147603407,63723,152528140,26297,62933391
TX,2020-01-09,投信,822,1965605,300,716812,1609,3851026,24490,58624045
TX,2020-01-09,自營商,17554,41875751,16602,39611818,11162,26663361,11188,26725183
MTX,2020-01-10,外資,44827,26878365,46423,27834140,1864,1118803,3834,2301003
MTX,2020-01-10,投信,0,0,0,0,61,36634,0,0
MTX,2020-01-10,自營商,9970,5970216,9303,5570420,11563,6927099,10367,6206568
TX,2020-01-10,外資,70201,168369960,68274,163761107,70250,168707749,30888,74161531
TX,2020-01-10,投信,3056,7332980,5031,12059985,1636,3929322,26492,63624928
TX,2020-01-10,自營商,14496,34767671,13968,33492866,11319,27128517,10801,25884644
MTX,2020-01-13,外資,46326,27964475,43689,26374198,3819,2312479,3164,1915789
MTX,2020-01-13,投信,13,7862,13,7874,61,36941,0,0
MTX,2020-01-13,自營商,13238,7985244,12641,7625065,11673,7051067,9884,5969972
TX,2020-01-13,外資,95662,231083554,92634,223829109,77470,187577593,35077,84926932
TX,2020-01-13,投信,12874,31153350,13398,32374216,1639,3967397,27019,65401949
TX,2020-01-13,自營商,19695,47576971,19800,47822210,10497,25367804,10083,24366028
MTX,2020-01-14,外資,35319,21480174,35973,21876972,3338,2031721,3305,2011795
MTX,2020-01-14,投信,48,29170,48,29229,61,37073,0,0
MTX,2020-01-14,自營商,12283,7465823,12461,7573525,12825,7787250,8298,5033386
TX,2020-01-14,外資,70941,172522004,73447,178676662,73536,178877546,33657,81884406
TX,2020-01-14,投信,9974,24272252,9694,23544267,1654,4021009,26754,65038974
TX,2020-01-14,自營商,20488,49834493,21001,51080116,9642,23416758,10470,25430800
MTX,2020-01-15,外資,44809,27160540,50372,30530738,553,332939,2961,1783750
MTX,2020-01-15,投信,0,0,0,0,61,36765,0,0
MTX,2020-01-15,自營商,17133,10380075,16014,9697577,9336,5616668,5615,3367197
TX,2020-01-15,外資,64790,157009103,66716,161688403,58949,142112272,22200,53512476
TX,2020-01-15,投信,1185,2858391,54,130671,1641,3956123,25610,61740588
TX,2020-01-15,自營商,25727,62314707,25698,62251222,7801,18768695,7534,18114383
MTX,2020-01-16,外資,39889,24026514,41021,24706347,1008,607074,4548,2740001
MTX,2020-01-16,投信,0,0,6,3615,55,33143,0,0
MTX,2020-01-16,自營商,9594,5773578,9751,5865771,9901,5956444,6501,3899106
TX,2020-01-16,外資,45534,109714170,50834,122489716,56368,135867659,24919,60057799
TX,2020-01-16,投信,829,1997786,21,50428,1657,3994033,24818,59821307
TX,2020-01-16,自營商,9680,23315152,8631,20780617,8067,19409073,6710,16123443
MTX,2020-01-17,外資,43261,26117108,42726,25794632,1221,736385,4214,2542937
MTX,2020-01-17,投信,0,0,0,0,55,33195,0,0
MTX,2020-01-17,自營商,9865,5955304,9697,5850451,10830,6526591,7450,4476993
TX,2020-01-17,外資,46280,111753068,45344,109498665,56046,135304219,23664,57121769
TX,2020-01-17,投信,1,2414,0,0,1658,4002744,24818,59915616
TX,2020-01-17,自營商,10299,24872587,10466,25265459,8180,19710349,6943,16707640
MTX,2020-01-20,外資,30046,18205018,28328,17171086,680,410827,1951,1181422
MTX,2020-01-20,投信,0,0,0,0,55,33305,0,0
MTX,2020-01-20,自營商,8210,4972427,9339,5657662,10075,6090430,7848,4734136
TX,2020-01-20,外資,31751,76980100,32343,78426263,56731,137411845,24942,60406840
TX,2020-01-20,投信,537,1300647,19,46022,1647,3989363,24289,58832816
TX,2020-01-20,自營商,8718,21131045,7799,18909762,8959,21660218,6797,16409960
MTX,2020-01-30,外資,92462,53574637,105499,61184867,307,174048,7415,4216142
MTX,2020-01-30,投信,0,0,0,0,55,31273,0,0
MTX,2020-01-30,自營商,37681,21884940,39730,23032184,10421,5923277,10423,5901129
TX,2020-01-30,外資,107119,247822260,118870,275241960,54398,123720022,36159,82231749
TX,2020-01-30,投信,129,296911,2658,6065127,1698,3861931,26869,61110854
TX,2020-01-30,自營商,33404,77386503,35157,81449626,10099,22930836,9658,21901539
MTX,2020-01-31,外資,91580,52423943,82256,47085147,5061,2901404,2905,1665882
MTX,2020-01-31,投信,0,0,0,0,55,31540,0,0
MTX,2020-01-31,自營商,19005,10873525,19453,11136585,9625,5515588,10315,5890042
TX,2020-01-31,外資,102551,234977852,91019,208518913,59241,135883450,29462,67565477
TX,2020-01-31,投信,1044,2397265,44,101203,1686,3867347,25857,59310787
TX,2020-01-31,自營商,19156,43853128,19189,43930707,9347,21390516,8879,20298573
MTX,2020-02-03,外資,120121,67815062,122914,69419443,1885,1066990,6122,3466206
MTX,2020-02-03,投信,0,0,0,0,55,31141,0,0
MTX,2020-02-03,自營商,32515,18340706,31664,17855197,10528,5958578,10583,5967546
TX,2020-02-03,外資,123579,279176704,121910,275430360,59336,134380385,26988,61108879
TX,2020-02-03,投信,773,1744925,562,1273719,1842,4171762,25802,58436210
TX,2020-02-03,自營商,26235,59251837,25592,57793243,12031,27196961,10866,24535854
MTX,2020-02-04,外資,73974,42313048,69236,39577202,4168,2403301,3619,2087005
MTX,2020-02-04,投信,0,0,0,0,55,31719,0,0
MTX,2020-02-04,自營商,22734,13003370,18447,10556685,11448,6597643,7356,4220364
TX,2020-02-04,外資,77866,178324032,76292,174672680,58261,134392833,24351,56159823
TX,2020-02-04,投信,2486,5736515,9,20725,1876,4327557,23356,53877469
TX,2020-02-04,自營商,20721,47485342,19295,44240245,11464,26394376,8838,20314207
MTX,2020-02-05,外資,81563,47145034,79705,46069596,6251,3606861,3867,2231506
MTX,2020-02-05,投信,0,0,0,0,55,31741,0,0
MTX,2020-02-05,自營商,28122,16249288,28477,16453339,10963,6320361,7532,4321127
TX,2020-02-05,外資,77944,180213773,77172,178439900,59210,136676315,24530,56610762
TX,2020-02-05,投信,85,196922,387,893102,1822,4205905,23610,54501324
TX,2020-02-05,自營商,22803,52715420,24528,56695155,10325,23777707,9335,21469936
MTX,2020-02-06,外資,75187,43817387,72232,42100955,4756,2790927,613,359576
MTX,2020-02-06,投信,0,0,2,1174,53,31108,0,0
MTX,2020-02-06,自營商,18156,10572929,15794,9201590,12515,7336926,6810,3974305
TX,2020-02-06,外資,72139,168209809,70106,163519602,60185,141298223,23173,54391237
TX,2020-02-06,投信,864,2027828,306,714474,1843,4326995,23073,54170789
TX,2020-02-06,自營商,16587,38698940,14810,34550500,11144,26103804,8355,19542583
MTX,2020-02-07,外資,63516,36968887,68678,39978769,1700,984599,2719,1575070
MTX,2020-02-07,投信,0,0,0,0,53,30711,0,0
MTX,2020-02-07,自營商,15216,8846166,16515,9599261,12605,7296547,8075,4651518
TX,2020-02-07,外資,66790,155447246,67740,157675733,56893,131862489,20831,48267689
TX,2020-02-07,投信,209,484454,131,304209,1802,4176676,22954,53202781
TX,2020-02-07,自營商,12206,28389515,13692,31844322,10917,25244996,9645,22276318
MTX,2020-02-10,外資,81563,46969682,83883,48303671,1926,1113326,5249,3034527
MTX,2020-02-10,投信,0,0,0,0,53,30647,0,0
MTX,2020-02-10,自營商,21554,12398825,20636,11874842,13263,7662127,7567,4348269
TX,2020-02-10,外資,81002,186652030,81152,187016748,57666,133377425,21758,50310137
TX,2020-02-10,投信,724,1674947,43,99178,1789,4137957,22260,51487380
TX,2020-02-10,自營商,18213,41965163,18120,41741502,11366,26225511,10063,23191997
MTX,2020-02-11,外資,45163,26242900,44346,25759206,1728,1007283,4202,2449965
MTX,2020-02-11,投信,0,0,0,0,53,30910,0,0
MTX,2020-02-11,自營商,15070,8760242,14808,8610269,10966,6386644,6052,3504380
TX,2020-02-11,外資,46876,109001469,47887,111328158,56386,131532664,21497,50125747
TX,2020-02-11,投信,653,1522210,22,51319,1779,4150051,21619,50432803
TX,2020-02-11,自營商,13631,31708162,14091,32790020,11865,27603746,10761,25020344
MTX,2020-02-12,外資,45718,26781510,40776,23882048,4483,2637612,1956,1150743
MTX,2020-02-12,投信,0,0,0,0,53,31191,0,0
MTX,2020-02-12,自營商,16625,9735654,13267,7772637,11080,6506240,3754,2184952
TX,2020-02-12,外資,49330,115649397,45030,105567050,60944,143456122,21770,51216541
TX,2020-02-12,投信,469,1103727,10,23540,1799,4234846,21180,49857720
TX,2020-02-12,自營商,17924,42032206,16917,39680586,13018,30557437,10653,24995782
MTX,2020-02-13,外資,51638,30471900,50781,29967729,4105,2415951,1809,1065049
MTX,2020-02-13,投信,0,0,0,0,53,31204,0,0
MTX,2020-02-13,自營商,10969,6465621,10768,6346586,11572,6799095,4029,2347176
TX,2020-02-13,外資,59521,140474472,57369,135418623,62089,146201714,20491,48225176
TX,2020-02-13,投信,32,75564,65,153422,1829,4307295,21243,50027265
TX,2020-02-13,自營商,12959,30573633,14489,34175218,12498,29354636,11667,27391225
MTX,2020-02-14,外資,52434,30899346,55451,32678369,2358,1390944,3055,1803929
MTX,2020-02-14,投信,0,0,0,0,53,31297,0,0
MTX,2020-02-14,自營商,13661,8045280,13639,8028908,11792,6948047,4151,2426038
TX,2020-02-14,外資,63922,150746093,67163,158412605,62689,148022810,24338,57442565
TX,2020-02-14,投信,2017,4770102,2015,4756593,1827,4315324,21239,50158118
TX,2020-02-14,自營商,15270,36011047,15167,35760079,12708,29935836,11793,27764203
MTX,2020-02-17,外資,46953,27606226,51683,30385738,2429,1428253,7832,4608357
MTX,2020-02-17,投信,13,7635,21,12353,45,26468,0,0
MTX,2020-02-17,自營商,13299,7810672,13153,7720793,12380,7272417,4653,2709545
TX,2020-02-17,外資,79532,186939211,81023,190501904,69501,163475062,32648,76782652
TX,2020-02-17,投信,13161,30934832,13566,31837465,1874,4407031,21691,51000902
TX,2020-02-17,自營商,15748,37020101,14862,34925979,12699,29814664,10883,25518507
MTX,2020-02-18,外資,51335,29967022,55859,32611939,1237,719327,11164,6496899
MTX,2020-02-18,投信,31,18018,32,18619,44,25584,0,0
MTX,2020-02-18,自營商,20706,12079864,22202,12944909,15100,8778827,8873,5131493
TX,2020-02-18,外資,89830,209546558,95018,221707134,71690,166785663,40025,93121821
TX,2020-02-18,投信,8018,18675535,7190,16727296,1990,4628441,20979,48792958
TX,2020-02-18,自營商,28148,65677553,27197,63447035,15141,35185959,12373,28706029
MTX,2020-02-19,外資,58778,34367305,53508,31290802,6131,3605838,241,141622
MTX,2020-02-19,投信,0,0,0,0,44,25879,0,0
MTX,2020-02-19,自營商,25039,14650690,23235,13599275,6414,3761881,4962,2892779
TX,2020-02-19,外資,74718,174820491,71981,168461005,52660,123886618,21332,50177270
TX,2020-02-19,投信,475,1116978,41,96313,1994,4691084,20553,48352988
TX,2020-02-19,自營商,29422,68911114,28822,67499034,11255,26432265,9481,22231194
MTX,2020-02-20,外資,54578,32057487,63572,37353320,723,423306,3827,2241099
MTX,2020-02-20,投信,0,0,0,0,44,25769,0,0
MTX,2020-02-20,自營商,11047,6487367,11908,6988298,5294,3090443,4343,2516377
TX,2020-02-20,外資,58126,136543016,63647,149593844,48034,112523393,22227,52060918
TX,2020-02-20,投信,24,56640,11,25764,2015,4720339,20561,48166199
TX,2020-02-20,自營商,13666,32099364,12518,29387278,11561,27038936,8729,20371108
MTX,2020-02-21,外資,67855,39665286,68180,39845751,937,546407,4398,2564383
MTX,2020-02-21,投信,0,0,0,0,44,25659,0,0
MTX,2020-02-21,自營商,13174,7696534,13075,7636861,5553,3228209,4819,2781710
TX,2020-02-21,外資,72352,169144586,71505,167167858,48927,114125989,22265,51926957
TX,2020-02-21,投信,5,11690,326,760461,2007,4681528,20874,48690692
TX,2020-02-21,自營商,15960,37308924,17583,41104908,11124,25902209,9836,22862873
MTX,2020-02-24,外資,73718,42595599,77088,44542729,396,227902,7255,4175234
MTX,2020-02-24,投信,3,1728,0,0,47,27051,0,0
MTX,2020-02-24,自營商,15087,8706930,16085,9274562,4928,2828760,5432,3092837
TX,2020-02-24,外資,71525,165356071,71438,165144188,51745,119126132,24989,57520121
TX,2020-02-24,投信,408,939528,428,985324,2179,5016494,21066,48498145
TX,2020-02-24,自營商,15593,36008935,16290,37620772,10784,24780976,10133,23241247
MTX,2020-02-25,外資,102965,58962688,99753,57128801,1507,869615,5250,3029080
